input_row_key,input_company_name,input_main_country_code,input_main_country,input_main_region,input_main_city,input_main_postcode,input_main_street,input_main_street_number,veridion_id,company_name,main_country_code,main_city,main_postcode,website_domain,score,rank,name_sim,country_match,city_match,postcode_match,street_match,number_match
313,Manpower Student AB,SE,Sweden,Stockholm County,Solna,169 37,Evenemangsgatan,21,d5937753-93e4-11eb-9937-4fab995bf8ff,Manpowergroup,SE,Solna,169 79,manpowergroup.se,0.6973793103448277,1.0,0.6206896551724138,1.0,1.0,0.0,0.8,0.0
313,Manpower Student AB,SE,Sweden,Stockholm County,Solna,169 37,Evenemangsgatan,21,194b4815-93e5-11eb-a736-0f5b20ecb2f1,Manpower,SE,Solna,169 79,manpower.se,0.6666666666666666,2.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0
313,Manpower Student AB,SE,Sweden,Stockholm County,Solna,169 37,Evenemangsgatan,21,08a4ec24-1dae-11ef-8102-a3abbe72141e,Manpower Visby,SE,Stockholm,111 21,,0.5666666666666667,3.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0
313,Manpower Student AB,SE,Sweden,Stockholm County,Solna,169 37,Evenemangsgatan,21,025dd5f2-93e5-11eb-be3a-7f925cb94351,Student Media,SE,Stockholm,114 46,studentmedia.se,0.4655172413793104,4.0,0.4827586206896552,1.0,0.0,0.0,0.0,0.0
313,Manpower Student AB,SE,Sweden,Stockholm County,Solna,169 37,Evenemangsgatan,21,3d9486f6-93e5-11eb-8474-3bbe2d07207d,Student Competitions,SE,,114 49,studentcompetitions.com,0.4138888888888889,5.0,0.3888888888888889,1.0,0.0,0.0,0.0,0.0
326,META PLATFORMS IRELAND LIMITED,IE,Ireland,Leinster,,,,,02ad93d6-02f0-11ed-a2a1-6d51de18d1ca,Meta Platforms,RU,,,shopgirls.ru,0.5277777777777778,1.0,0.7777777777777778,0.0,1.0,0.0,0.0,0.0
326,META PLATFORMS IRELAND LIMITED,IE,Ireland,Leinster,,,,,09c2af49-70c7-11ed-85e1-112a33b44ac8,Meta Platforms,,,,psyfurmanova.com,0.5277777777777778,2.0,0.7777777777777778,0.0,1.0,0.0,0.0,0.0
326,META PLATFORMS IRELAND LIMITED,IE,Ireland,Leinster,,,,,68a204a1-a872-11ed-a172-c70b75c2da79,META World,IE,Dublin,,metaworld.ie,0.509375,3.0,0.5625,1.0,0.0,0.0,0.0,0.0
326,META PLATFORMS IRELAND LIMITED,IE,Ireland,Leinster,,,,,012f4ad6-f81d-11ed-a23a-8d2b8739df35,Meta Nova Atria,IE,Dublin,,,0.4972972972972973,4.0,0.5405405405405406,1.0,0.0,0.0,0.0,0.0
326,META PLATFORMS IRELAND LIMITED,IE,Ireland,Leinster,,,,,0ba4418d-93e5-11eb-91fb-73d498260b10,Meta Platforms,US,Menlo Park,94025,meta.com,0.4277777777777778,5.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0
327,MICROSOFT IRELAND OPERATIONS LIMITED,IE,Ireland,Leinster,Dublin,D02 F540,Sir John Rogerson's Quay,70,146bd77c-4d69-11ed-b869-0b9c3de59569,Microsoft Ireland Operations,IE,Dublin,D04 R674,nowubuy.shop,0.85,1.0,1.0,1.0,1.0,0.0,0.0,0.0
327,MICROSOFT IRELAND OPERATIONS LIMITED,IE,Ireland,Leinster,Dublin,D02 F540,Sir John Rogerson's Quay,70,cf2b7b78-8ac0-11ec-9ac1-2dcc7ff86367,Microsoft Ireland Dream Space,IE,Dublin,D18 T2N6,,0.6859649122807018,2.0,0.7017543859649122,1.0,1.0,0.0,0.0,0.0
327,MICROSOFT IRELAND OPERATIONS LIMITED,IE,Ireland,Leinster,Dublin,D02 F540,Sir John Rogerson's Quay,70,007b1d59-1799-11f0-811a-35d1ce398afc,Microsoft Ireland,,,,microsoftireland.info,0.41555555555555557,3.0,0.7555555555555555,0.0,0.0,0.0,0.0,0.0
327,MICROSOFT IRELAND OPERATIONS LIMITED,IE,Ireland,Leinster,Dublin,D02 F540,Sir John Rogerson's Quay,70,1339fae0-0619-11ee-b265-67bc56e600f0,Microsoft Entra ID,US,Redmond,98052,microsotfoline.com,0.3586956521739131,4.0,0.6521739130434783,0.0,0.0,0.0,0.0,0.0
327,MICROSOFT IRELAND OPERATIONS LIMITED,IE,Ireland,Leinster,Dublin,D02 F540,Sir John Rogerson's Quay,70,e96eddf8-f479-11ec-91fc-b9ab92f06ba6,SOS DPO,,,,sos-dpo.com,0.09428571428571429,5.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.0
331,NW GRUPPEN A/S,DK,Denmark,Central Denmark Region,Hedensted,8722,Snedkervej,5,008645a7-332c-11ec-ba1b-799c0ee08065,SJ Gruppen,DK,Faaborg,5600,sj-container.dk,0.5666666666666667,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0
331,NW GRUPPEN A/S,DK,Denmark,Central Denmark Region,Hedensted,8722,Snedkervej,5,aa736d53-93e4-11eb-be3a-7f925cb94351,Miralix,DK,Hedensted,8722,miralix.dk,0.5407619047619048,2.0,0.19047619047619047,1.0,1.0,1.0,0.8,1.0
331,NW GRUPPEN A/S,DK,Denmark,Central Denmark Region,Hedensted,8722,Snedkervej,5,0e355b47-ffea-11eb-ac01-8fbfb9a55478,Miralix,DK,Hedensted,8722,miralix.com,0.5407619047619048,3.0,0.19047619047619047,1.0,1.0,1.0,0.8,1.0
331,NW GRUPPEN A/S,DK,Denmark,Central Denmark Region,Hedensted,8722,Snedkervej,5,01dd8266-93e5-11eb-90d2-e3355a7e800b,HE Jørgensen,DK,Haslev,4690,hej.as,0.4115384615384616,4.0,0.38461538461538464,1.0,0.0,0.0,0.0,0.0
331,NW GRUPPEN A/S,DK,Denmark,Central Denmark Region,Hedensted,8722,Snedkervej,5,034cc9e0-93e5-11eb-b89f-536884b3e7dd,Joa Gruppen,NO,Bergen,5012,joagruppen.no,0.35200000000000004,5.0,0.64,0.0,0.0,0.0,0.0,0.0
332,"MIXPANEL, INC.",US,United States,California,San Francisco,94111,Front Street,,740de470-cf7a-11ec-8f8e-bde829059b5f,Mixpane,US,San Francisco,94111,cosmic-star.net,0.8633333333333334,1.0,0.9333333333333333,1.0,1.0,1.0,0.0,0.0
332,"MIXPANEL, INC.",US,United States,California,San Francisco,94111,Front Street,,cd4156d5-93e4-11eb-91fb-73d498260b10,Mixpanel,US,San Francisco,94105,mixpanel.com,0.85,2.0,1.0,1.0,1.0,0.0,0.0,0.0
332,"MIXPANEL, INC.",US,United States,California,San Francisco,94111,Front Street,,23634bb1-05ba-11ee-97ec-f1c25d11b2f7,Mixpanel,,,,docs-mixpanel.vercel.app,0.55,3.0,1.0,0.0,0.0,0.0,0.0,0.0
332,"MIXPANEL, INC.",US,United States,California,San Francisco,94111,Front Street,,634b6cb1-726a-11ec-a61d-e9d677ccff3e,Mixpanel Status,,,,mixpanelstatus.com,0.3826086956521739,4.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.0
332,"MIXPANEL, INC.",US,United States,California,San Francisco,94111,Front Street,,77d52496-a7a1-11ef-a26f-f9862781b25f,Mixpanel services,GB,Edinburgh,EH11 3JZ,mixpanelservices.com,0.35200000000000004,5.0,0.64,0.0,0.0,0.0,0.0,0.0
335,"MOBILEUM, INC.",US,United States,California,Cupertino,95014,Stevens Creek Boulevard,20813,06e7cc3b-aec8-11ed-917a-a9ac0bf7643e,Mobileum,US,Cupertino,95014,,0.9860000000000001,1.0,1.0,1.0,1.0,1.0,0.8,1.0
335,"MOBILEUM, INC.",US,United States,California,Cupertino,95014,Stevens Creek Boulevard,20813,5577f372-a5dd-11ef-aeae-313c0af7c979,Mobileum,US,Cupertino,95014,f6-development-mobileum-site.azurewebsites.net,0.9860000000000001,2.0,1.0,1.0,1.0,1.0,0.8,1.0
335,"MOBILEUM, INC.",US,United States,California,Cupertino,95014,Stevens Creek Boulevard,20813,edef4680-93e4-11eb-b5f6-816dd10ac7b0,Mobileum,ES,Madrid,28046,wedoconsulting.com,0.55,3.0,1.0,0.0,0.0,0.0,0.0,0.0
335,"MOBILEUM, INC.",US,United States,California,Cupertino,95014,Stevens Creek Boulevard,20813,a0752372-93e4-11eb-8e19-198fb02d6f96,Mobileum,PT,Lisbon,1050-233,mobileum.com,0.55,4.0,1.0,0.0,0.0,0.0,0.0,0.0
335,"MOBILEUM, INC.",US,United States,California,Cupertino,95014,Stevens Creek Boulevard,20813,0365d024-93e5-11eb-919a-b3f9a5ad205c,Grapatel,US,Chicago,60618,grapatel.com,0.26875000000000004,5.0,0.125,1.0,0.0,0.0,0.0,0.0
336,MODULEX DANMARK A/S,DK,Denmark,Region Of Southern Denmark,Billund,7190,,,6c0e9978-af60-11ec-8ae6-95754aa3b64f,Modulex manufacturing,DK,Billund,7190,,0.68,1.0,0.6,1.0,1.0,1.0,0.0,0.0
336,MODULEX DANMARK A/S,DK,Denmark,Region Of Southern Denmark,Billund,7190,,,40e47543-93e5-11eb-8ad6-7326edce8d21,Modulex,DK,Billund,7190,modulex.com,0.6461538461538462,2.0,0.5384615384615384,1.0,1.0,1.0,0.0,0.0
336,MODULEX DANMARK A/S,DK,Denmark,Region Of Southern Denmark,Billund,7190,,,00976dd3-93e5-11eb-91fb-73d498260b10,Masanti,DK,Ringe,5750,masanti.dk,0.326923076923077,3.0,0.23076923076923078,1.0,0.0,0.0,0.0,0.0
336,MODULEX DANMARK A/S,DK,Denmark,Region Of Southern Denmark,Billund,7190,,,06571d89-4869-11ee-ab4e-35c8cc8e13ef,MODULEX,VU,,,modulex.vu,0.29615384615384616,4.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0
336,MODULEX DANMARK A/S,DK,Denmark,Region Of Southern Denmark,Billund,7190,,,0131b200-93e5-11eb-a736-0f5b20ecb2f1,SJEC,DK,Jyllinge,4040,sjecdanmark.dk,0.24782608695652175,5.0,0.08695652173913043,1.0,0.0,0.0,0.0,0.0
337,Monday. Kum Ltd.,IL,Israel,Tel Aviv District,Tel Aviv-Yafo,,,,26d266d2-8525-11ec-885c-d7d64dcdf3b6,monday U,IL,Tel Aviv,6777517,monday-university.com,0.7388888888888889,1.0,0.8888888888888888,1.0,0.5,0.0,0.0,0.0
337,Monday. Kum Ltd.,IL,Israel,Tel Aviv District,Tel Aviv-Yafo,,,,0c78cf9d-93e5-11eb-86dd-ffbd1b53140e,Monday,IL,Tel Aviv-Yafo,6777506,monday.com,0.7125,2.0,0.75,1.0,1.0,0.0,0.0,0.0
337,Monday. Kum Ltd.,IL,Israel,Tel Aviv District,Tel Aviv-Yafo,,,,12a6917a-5bb9-11ef-b10f-8b8073910fcb,monday CRM,IL,Tel Aviv,6296802,,0.6900000000000002,3.0,0.8,1.0,0.5,0.0,0.0,0.0
337,Monday. Kum Ltd.,IL,Israel,Tel Aviv District,Tel Aviv-Yafo,,,,a98cff3b-1f09-11ed-98b0-cf19e5a003b9,MondayERT,IL,Tel Aviv,6296802,mondayert.org,0.5973684210526317,4.0,0.631578947368421,1.0,0.5,0.0,0.0,0.0
337,Monday. Kum Ltd.,IL,Israel,Tel Aviv District,Tel Aviv-Yafo,,,,009a74e2-5efe-11ed-a96c-6d96d592e288,Monday insights,IL,Tel Aviv,6296802,,0.558,5.0,0.56,1.0,0.5,0.0,0.0,0.0
339,NAGARRO AS,NO,Norway,Oslo,Oslo,0153,Kongens Gate,14,227b170c-12dc-11ec-9dca-f567cb1bbc98,Nagarro AG,DE,Munich,81379,scada-xsight.de,0.55,1.0,1.0,0.0,0.0,0.0,0.0,0.0
339,NAGARRO AS,NO,Norway,Oslo,Oslo,0153,Kongens Gate,14,1fe8fa60-2ed4-11ed-b9a7-3dffeb5c7adf,Nagarro,,,,nagarro-clone.vercel.app,0.55,2.0,1.0,0.0,0.0,0.0,0.0,0.0
339,NAGARRO AS,NO,Norway,Oslo,Oslo,0153,Kongens Gate,14,1c63d2ba-93e5-11eb-9937-4fab995bf8ff,Nagarro,DE,Munich,81379,nagarro.com,0.55,3.0,1.0,0.0,0.0,0.0,0.0,0.0
339,NAGARRO AS,NO,Norway,Oslo,Oslo,0153,Kongens Gate,14,76da7861-0b6e-11ec-8d31-6bcaa3315761,Nagarro GmbH,DE,Munich,81379,sensemotivation.com,0.55,4.0,1.0,0.0,0.0,0.0,0.0,0.0
339,NAGARRO AS,NO,Norway,Oslo,Oslo,0153,Kongens Gate,14,fd8f8506-93e4-11eb-a33a-a3dfba582839,Nagarro ES,DE,Kronberg Im Taunus,61476,cxaddons.com,0.45294117647058824,5.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0
340,NAGARRO ENTERPRISE SERVICES PRIVATE LIMITED,IN,India,Delhi,Punjabi Bagh,110026,,,3038e1e5-f85b-11ed-b4e8-e74dfe271a42,Nagarro Hiring Team,IN,North East Delhi,110032,,0.4444444444444445,1.0,0.4444444444444444,1.0,0.0,0.0,0.0,0.0
340,NAGARRO ENTERPRISE SERVICES PRIVATE LIMITED,IN,India,Delhi,Punjabi Bagh,110026,,,00affeec-93e5-11eb-919a-b3f9a5ad205c,Enterprise Information Services LLC EIS,US,Fairfax County,22042,goeis.com,0.33,2.0,0.6,0.0,0.0,0.0,0.0,0.0
340,NAGARRO ENTERPRISE SERVICES PRIVATE LIMITED,IN,India,Delhi,Punjabi Bagh,110026,,,042546b2-ce0a-11ed-ba71-a5c61963acbf,BODY PLUS,IN,Mumbai,400014,bodyplus.co.in,0.275,3.0,0.13636363636363635,1.0,0.0,0.0,0.0,0.0
340,NAGARRO ENTERPRISE SERVICES PRIVATE LIMITED,IN,India,Delhi,Punjabi Bagh,110026,,,9e554ce0-9be1-11ec-abc1-152b394c15b6,Technowell,IN,Hyderabad,500032,technowell.org.in,0.2733333333333333,4.0,0.13333333333333333,1.0,0.0,0.0,0.0,0.0
340,NAGARRO ENTERPRISE SERVICES PRIVATE LIMITED,IN,India,Delhi,Punjabi Bagh,110026,,,fd8f8506-93e4-11eb-a33a-a3dfba582839,Nagarro ES,DE,Kronberg Im Taunus,61476,cxaddons.com,0.24444444444444446,5.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0
341,NEC CORPORATION,JP,Japan,Tokyo,Tokyo,,,,340e57ef-e0c1-11ee-bdaf-e5b5303a8710,NEC Corporation mae,JP,Abiko,,,0.53,1.0,0.6,1.0,0.0,0.0,0.0,0.0
341,NEC CORPORATION,JP,Japan,Tokyo,Tokyo,,,,c43c3a03-93e4-11eb-8e19-198fb02d6f96,NEC Corporation of Malaysia,JP,Tokyo,162-0825,nec.com,0.4833333333333334,2.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0
341,NEC CORPORATION,JP,Japan,Tokyo,Tokyo,,,,0431fbfa-2d24-11ef-b78c-d32a12f440ed,NEC Corporation NEC Gunma Branch,JP,Maebashi,,,0.38333333333333336,3.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0
341,NEC CORPORATION,JP,Japan,Tokyo,Tokyo,,,,479814ff-f627-11ed-9e6a-31c6af5ccc95,NEC Corporation NEC Kofu Branch,JP,Kofu,400-0858,,0.38333333333333336,4.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0
341,NEC CORPORATION,JP,Japan,Tokyo,Tokyo,,,,7f1082e3-f83f-11ed-8200-7fb399ba01f4,NEC Platforms Corporation East Japan Branch,JP,Sendai,980-0014,,0.31000000000000005,5.0,0.2,1.0,0.0,0.0,0.0,0.0
347,Nestor Cables Oy,FI,Finland,North Ostrobothnia,Oulu,90620,Mittarikuja,5,83ad4797-93e4-11eb-97db-273ba5953680,Nestor Cables,FI,Oulu,90620,nestorcables.fi,0.9860000000000001,1.0,1.0,1.0,1.0,1.0,0.8,1.0
347,Nestor Cables Oy,FI,Finland,North Ostrobothnia,Oulu,90620,Mittarikuja,5,786eb580-93e4-11eb-b997-8dd98d09cf25,Nestor cables,FI,Oulu,90620,nestorcables.com,0.9860000000000001,2.0,1.0,1.0,1.0,1.0,0.8,1.0
347,Nestor Cables Oy,FI,Finland,North Ostrobothnia,Oulu,90620,Mittarikuja,5,73fbf21a-93e4-11eb-86dd-ffbd1b53140e,Nestor,FI,Raisio,21200,nestori.fi,0.5473684210526316,3.0,0.631578947368421,1.0,0.0,0.0,0.0,0.0
347,Nestor Cables Oy,FI,Finland,North Ostrobothnia,Oulu,90620,Mittarikuja,5,57941bc0-e8f1-11ed-9ca6-439734185211,Nestor Huolto,FI,Tuusula,04360,nestorhuolto.fi,0.5384615384615385,4.0,0.6153846153846154,1.0,0.0,0.0,0.0,0.0
347,Nestor Cables Oy,FI,Finland,North Ostrobothnia,Oulu,90620,Mittarikuja,5,68d9da39-f44f-11ef-a949-9303b3a02d5b,Nestor Cables Baltics OÜ,EE,Tabasalu Alevik,76901,,0.38648648648648654,5.0,0.7027027027027027,0.0,0.0,0.0,0.0,0.0
352,NEWS PUBLICATIONS (PRIVATE) LIMITED,PK,Pakistan,Sindh,Karachi,72500,I.I. Chundrigar Road,,01004641-1dd8-11ef-9268-316fc8e174dd,Private Helipad Ali Villa,PK,Karachi,74400,,0.45400000000000007,1.0,0.28,1.0,1.0,0.0,0.0,0.0
352,NEWS PUBLICATIONS (PRIVATE) LIMITED,PK,Pakistan,Sindh,Karachi,72500,I.I. Chundrigar Road,,30e85b2a-93e5-11eb-a746-fdabd18be9c6,Educating Youth,PK,Lahore,54010,educatingyouth.net,0.42000000000000004,2.0,0.4,1.0,0.0,0.0,0.0,0.0
352,NEWS PUBLICATIONS (PRIVATE) LIMITED,PK,Pakistan,Sindh,Karachi,72500,I.I. Chundrigar Road,,98bdcc4e-0ece-11ec-8f6e-c368f4fbdb63,OK! Pakistan,PK,Karachi Division,75600,okpakistan.com,0.4027777777777778,3.0,0.2777777777777778,1.0,0.5,0.0,0.0,0.0
352,NEWS PUBLICATIONS (PRIVATE) LIMITED,PK,Pakistan,Sindh,Karachi,72500,I.I. Chundrigar Road,,0183f0b2-93e5-11eb-be5a-4f810ab55f2e,EmerioSoft,PK,,75300,emeriosoft.com,0.35714285714285715,4.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0
352,NEWS PUBLICATIONS (PRIVATE) LIMITED,PK,Pakistan,Sindh,Karachi,72500,I.I. Chundrigar Road,,6c1daac0-9bcc-11ec-8b0b-85be190dfe8c,Turup Sangroula,NP,Kathmandu,46600,turupsangroula.com,0.11000000000000001,5.0,0.2,0.0,0.0,0.0,0.0,0.0
362,DMA Research A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,1150,,,02ddf6f4-0953-11ed-8906-6bcfb1398b7a,Busk Demo,DK,Copenhagen,1150,busk-demo.myshopify.com,0.438,1.0,0.16,1.0,1.0,1.0,0.0,0.0
362,DMA Research A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,1150,,,79db16ca-93e4-11eb-97db-273ba5953680,DMA International,DK,Rødovre Municipality,2610,dma-international.com,0.43333333333333335,2.0,0.42424242424242425,1.0,0.0,0.0,0.0,0.0
362,DMA Research A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,1150,,,01f1a6b1-69f9-11ec-82d2-ab032a4081d6,PrivacyWallet,DK,Copenhagen,1150,privacywallet.app,0.4258620689655172,3.0,0.13793103448275862,1.0,1.0,1.0,0.0,0.0
362,DMA Research A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,1150,,,9774c193-93e4-11eb-a746-fdabd18be9c6,Dansk Miljø Analyse,DK,Rudersdal Municipality,2950,dma.nu,0.361764705882353,4.0,0.29411764705882354,1.0,0.0,0.0,0.0,0.0
362,DMA Research A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,1150,,,14341f64-6d0f-11ec-a9c9-8367d3f7e8dd,DMA Analytics,SV,Santa Tecla,1501,dmaanalytics.com,0.18965517241379312,5.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0
367,NTT DATA Business Solutions Korlatolt Felelossegu Tarsasag,HU,Hungary,Central Hungary,Budapest,1117,Infopark (Pázmány Péter Sétány),1,44dda433-8ac1-11ec-b892-9b33177d601b,NTT DATA Business Solutions Hungary,HU,Budapest,1117,,0.7166666666666667,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0
367,NTT DATA Business Solutions Korlatolt Felelossegu Tarsasag,HU,Hungary,Central Hungary,Budapest,1117,Infopark (Pázmány Péter Sétány),1,0099ded5-93e5-11eb-8e19-198fb02d6f96,Hays Hungary Korlátolt Felelősségű Társaság,HU,Budapest,1054,hays.hu,0.6920792079207921,2.0,0.7128712871287128,1.0,1.0,0.0,0.0,0.0
367,NTT DATA Business Solutions Korlatolt Felelossegu Tarsasag,HU,Hungary,Central Hungary,Budapest,1117,Infopark (Pázmány Péter Sétány),1,0af0a050-8b80-11ed-8ab5-9d5cf8400908,Autent Solutions,HU,Budapest,1239,autentsolutions.hu,0.4783783783783784,3.0,0.32432432432432434,1.0,1.0,0.0,0.0,0.0
367,NTT DATA Business Solutions Korlatolt Felelossegu Tarsasag,HU,Hungary,Central Hungary,Budapest,1117,Infopark (Pázmány Péter Sétány),1,18dd6593-bff8-11ec-8b28-cb03f644c6b1,MOL MOVE,HU,Budapest,1117,molmove.hu,0.44666666666666666,4.0,0.12121212121212122,1.0,1.0,1.0,0.0,1.0
367,NTT DATA Business Solutions Korlatolt Felelossegu Tarsasag,HU,Hungary,Central Hungary,Budapest,1117,Infopark (Pázmány Péter Sétány),1,bf63b09c-953c-11eb-8b3f-9b1c5a76628d,NTT DATA,DE,Bielefeld,33605,nttdata-solutions.com,0.18714285714285714,5.0,0.2857142857142857,0.0,0.0,0.0,0.0,1.0
368,ITELLIGENCE A/S,DK,Denmark,,,,,,043f0af0-a7d0-11ed-8169-bfb473e2b988,Itelligencedeblog,,,,itelligencedeblog.wordpress.com,0.478125,1.0,0.6875,0.0,1.0,0.0,0.0,0.0
368,ITELLIGENCE A/S,DK,Denmark,,,,,,12ff4322-f5c3-11ed-9837-d559166cf045,ITELLIGENCE,CO,Bogota,,,0.4653846153846154,2.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0
368,ITELLIGENCE A/S,DK,Denmark,,,,,,0e1234a5-fd83-11ec-aa95-1dfe8ac37a97,IT ELLIGENCE,MX,Mexico City,11550,itelligence.com.mx,0.4481481481481482,3.0,0.8148148148148148,0.0,0.0,0.0,0.0,0.0
368,ITELLIGENCE A/S,DK,Denmark,,,,,,276d0634-0c31-11ec-bae8-73c5a1a2e73c,I telligence,DE,Munich,80797,i-telligence.de,0.4481481481481482,4.0,0.8148148148148148,0.0,0.0,0.0,0.0,0.0
368,ITELLIGENCE A/S,DK,Denmark,,,,,,199a216c-a172-11ef-986c-f747ad1123c9,itelligence AG - SAP Berater - Geschäftsstelle Stuttgart,DE,Bielefeld,33605,itelligencegroup.com,0.2578125,5.0,0.46875,0.0,0.0,0.0,0.0,0.0
373,Omd (M) Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,47400,Jalan SS 21/60,21/37,a54919b7-93e4-11eb-b4a6-27899be4e45d,OMD World Imaging,MY,Kuala Lumpur,55100,omdworldimaging.com,0.42000000000000004,1.0,0.4,1.0,0.0,0.0,0.0,0.0
373,Omd (M) Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,47400,Jalan SS 21/60,21/37,78de2fb4-bc68-11ef-b0e9-e7d5b0b39f3d,OMDM,FR,Saint-Jean-de-Monts,85160,omdm-eco.fr,0.25882352941176473,2.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0
373,Omd (M) Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,47400,Jalan SS 21/60,21/37,7ef492ce-2cc8-11ee-aa9c-9d477b82351f,OMDM - Sklep Odzieżowy,PL,Gorzyce,39-432,omdmsklep.pl,0.23333333333333336,3.0,0.42424242424242425,0.0,0.0,0.0,0.0,0.0
373,Omd (M) Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,47400,Jalan SS 21/60,21/37,8ae83375-aa7d-11ec-8666-8965a0479ee3,Ocean-Marais de Monts,FR,Saint-Jean-de-Monts,85167,omdm.fr,0.16176470588235295,4.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0
373,Omd (M) Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,47400,Jalan SS 21/60,21/37,5335c52a-f522-11ee-8893-81d5f5b22050,Communaute de Communes OMDM,FR,Saint-Jean-de-Monts,85160,,0.11000000000000001,5.0,0.2,0.0,0.0,0.0,0.0,0.0
382,Oracle Corporation Malaysia Sdn. Bhd.,MY,Malaysia,,,59200,,,cd9b9c12-1b00-11ec-aa6a-03cd9b476476,Oracle Corporation Sdn. Bhd.,MY,Kuala Lumpur,59200,,0.6662162162162164,1.0,0.7567567567567568,1.0,0.0,1.0,0.0,0.0
382,Oracle Corporation Malaysia Sdn. Bhd.,MY,Malaysia,,,59200,,,fffc9bf2-b90a-11ed-96f7-a554af593b2d,Tdata Corporation Malaysia Sdn. Bhd.,MY,Kuala Lumpur,50450,,0.6400000000000001,2.0,0.8,1.0,0.0,0.0,0.0,0.0
382,Oracle Corporation Malaysia Sdn. Bhd.,MY,Malaysia,,,59200,,,e7d22eb0-a77f-11ed-8bb8-ef0b0dae19c8,Kasan Corporation M Sdn Bhd.,MY,Kuala Lumpur,50480,kasan.com.my,0.518421052631579,3.0,0.5789473684210527,1.0,0.0,0.0,0.0,0.0
382,Oracle Corporation Malaysia Sdn. Bhd.,MY,Malaysia,,,59200,,,0ab6ad30-93e5-11eb-be5a-4f810ab55f2e,SME Corp. Malaysia,MY,Kuala Lumpur,50470,smecorp.gov.my,0.5142857142857142,4.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0
382,Oracle Corporation Malaysia Sdn. Bhd.,MY,Malaysia,,,59200,,,0300f3c6-93e5-11eb-a746-fdabd18be9c6,Oracle,US,Austin,78741,oracle.com,0.22758620689655173,5.0,0.41379310344827586,0.0,0.0,0.0,0.0,0.0
383,ORACLE DANMARK APS,DK,Denmark,,,,,,870eb57e-1b04-11ec-98ad-4b5172a2ed18,Oracle Danmark,DK,Gentofte Municipality,2900,,0.6812500000000001,1.0,0.875,1.0,0.0,0.0,0.0,0.0
383,ORACLE DANMARK APS,DK,Denmark,,,,,,e9a40dcd-13d4-11ec-beb1-7f47ddf7321d,Oracle DBA DK,DK,,,oracle-dba.dk,0.6548387096774194,2.0,0.6451612903225806,1.0,1.0,0.0,0.0,0.0
383,ORACLE DANMARK APS,DK,Denmark,,,,,,6d988ff8-0c4e-11ec-88cf-a961528fe92b,Oracle Konsulent,DK,,,oraclekonsulent.dk,0.5911764705882353,3.0,0.5294117647058824,1.0,1.0,0.0,0.0,0.0
383,ORACLE DANMARK APS,DK,Denmark,,,,,,79ff8942-6dde-11ec-b3f0-f59f095d7f84,ORACLE Project,DK,Aarhus,8000,oracle-jp.eu,0.47500000000000003,4.0,0.5,1.0,0.0,0.0,0.0,0.0
383,ORACLE DANMARK APS,DK,Denmark,,,,,,01cf78a4-93e5-11eb-b5f6-816dd10ac7b0,Danskk,DK,Slagelse Municipality,4230,danskk.com,0.38333333333333336,5.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0
388,"ORRICK, HERRINGTON & SUTCLIFFE (UK) LLP",GB,United Kingdom,England,London,EC2V 6DN,Cheapside,107,14907f20-93e5-11eb-a736-0f5b20ecb2f1,Orrick Herrington & Sutcliffe,US,San Francisco,94105,orrick.com,0.4942028985507247,1.0,0.8985507246376812,0.0,0.0,0.0,0.0,0.0
388,"ORRICK, HERRINGTON & SUTCLIFFE (UK) LLP",GB,United Kingdom,England,London,EC2V 6DN,Cheapside,107,023aff72-1a0d-11ef-9384-4731bdd44328,Herrington Gate,GB,East Boldon,NE36 0SE,herringtongate.design,0.4905660377358491,2.0,0.5283018867924528,1.0,0.0,0.0,0.0,0.0
